test_id;Question;SPARQL query;Extracted_properties_str;Predicted SPARQL query;Predicted_extracted_properties_str;Property_correctness_score;All_properties_with_labels;Property_precision;Property_recall;Property_f1_score;Property_f1_percent;semantic_correct;execution_score
test_125;"Which distinct works are part of the series ""Dictionnaire critique du marxisme [Critical of Marxism] (German)""? For each work, include title, publication year, ISBN-10 number, number of page, URL (all if available).";PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?Titel ( year ( ?Erscheinungsdatum ) as ?Erscheinungsjahr ) ?ISBN_ ?Umfang ?DigitalisatURL ?Datensatz WHERE { ?Datensatz wdt:P179 wd:Q96024609 . OPTIONAL { ?Datensatz wdt:P1476 ?Titel . } OPTIONAL { ?Datensatz wdt:P577 ?Erscheinungsdatum . } OPTIONAL { ?Datensatz wdt:P957 ?ISBN_ . } OPTIONAL { ?Datensatz wdt:P1104 ?Umfang . } OPTIONAL { ?Datensatz wdt:P747 ?Ausgabe . ?Ausgabe wdt:P953 ?DigitalisatURL . } OPTIONAL { ?Datensatz wdt:P4969 ?Bearbeitung . ?Bearbeitung wdt:P747 ?derivative_work_edition . ?derivative_work_edition wdt:P953 ?DigitalisatURL . } } GROUP BY ?Titel ?Erscheinungsdatum ?ISBN_ ?Umfang ?DigitalisatURL ?Datensatz;P179, P1476, P577, P957, P1104, P747, P953, P4969;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?work ?workLabel ?title ?pubdate ?pubyear ?isbn10 ?pages ?url WHERE {
  wd:Q96024609 wdt:P527 ?work .
  OPTIONAL {
    ?work wdt:P1476 ?title .
  }
  OPTIONAL {
    ?work wdt:P577 ?pubdate .
    BIND( YEAR( ?pubdate ) AS ?pubyear )
  }
  OPTIONAL {
    ?work wdt:P957 ?isbn10 .
  }
  OPTIONAL {
    ?work wdt:P1104 ?pages .
  }
  OPTIONAL {
    ?work wdt:P856 ?url .
  }
  OPTIONAL {
    ?work rdfs:label ?workLabel_en FILTER ( LANG( ?workLabel_en ) = ""en"" )
  }
  OPTIONAL {
    ?work rdfs:label ?workLabel_de FILTER ( LANG( ?workLabel_de ) = ""de"" )
  }
  BIND( COALESCE ( ?workLabel_en , ?workLabel_de ) AS ?workLabel )
}
ORDER BY ?pubyear ?work";P527, P1476, P577, P957, P1104, P856;0;P179=part of the series, P1476=title, P577=publication date, P957=ISBN-10, P1104=number of pages, P747=has edition or translation, P953=work available at URL, P4969=derivative work, P527=has part(s), P856=official website;0.6666666666666666;0.5;0.5714285714285715;57.14;False;0.8914549702410666
test_126;What are the cat breeds? For each cat breed, also return the cats that are instances of it if available.;PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?CatBreed ?Cat WHERE { ?CatBreed wdt:P31 wd:Q43577 . OPTIONAL { ?Cat wdt:P31 ?CatBreed . } } GROUP BY ?CatBreed ?Cat;P31;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?breed ?breedLabel ?cat ?catLabel WHERE {
  {
    ?breed wdt:P31 wd:Q43577 .
  } UNION {
    ?breed wdt:P279 wd:Q43577 .
  }
  OPTIONAL {
    ?breed rdfs:label ?breedLabel .
    FILTER ( LANG( ?breedLabel ) = ""en"" )
  }
  OPTIONAL {
    ?cat wdt:P31 ?breed .
    OPTIONAL {
      ?cat rdfs:label ?catLabel .
      FILTER ( LANG( ?catLabel ) = ""en"" )
    }
  }
}
ORDER BY ?breedLabel ?catLabel";P31, P279;0;P31=instance of, P279=subclass of;0.5;1.0;0.6666666666666666;66.67;True;0.9929078014184397
test_127;What are the formations in the United States of America, along with their labels, and the number of items that have each formation as their main subject? Please order the results by the count in descending order, followed by the item label.;"PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?itemLabel ( COUNT ( ?things ) AS ?count ) WHERE { ?item wdt:P31 wd:Q736917 . ?item wdt:P17 wd:Q30 . ?things wdt:P921 ?item . SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" . } } GROUP BY ?item ?itemLabel ORDER BY DESC ( ?count ) ?itemLabel";P31, P17, P921;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?formation ?formationLabel ( COUNT( ?item ) AS ?count ) WHERE {
  ?formation wdt:P31 wd:Q736917 .
  ?item wdt:P921 ?formation .
  {
    ?formation wdt:P17 wd:Q30 .
  } UNION {
    ?formation wdt:P131 ?admin .
    ?admin wdt:P17 wd:Q30 .
  } UNION {
    ?formation wdt:P276 ?loc .
    ?loc wdt:P17 wd:Q30 .
  }
  OPTIONAL {
    ?formation rdfs:label ?formationLabel FILTER ( LANG( ?formationLabel ) = ""en"" )
  }
}
GROUP BY ?formation ?formationLabel
ORDER BY DESC ( ?count ) ?formationLabel
LIMIT 1000";P31, P921, P17, P131, P276;0;P31=instance of, P17=country, P921=main subject, P131=located in the administrative territorial entity, P276=location;0.6;1.0;0.7499999999999999;75.0;False;0.8387096774193548
test_128;What are the item IDs, populations (if available), and land areas in square kilometers (if available) for Budapest, Wake Island, and Germany, excluding any area measurements that apply to lagoons?;PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX owl: <http://www.w3.org/2002/07/owl#> SELECT ?e ?i ?population ?area_sqkm WHERE { { SELECT DISTINCT ?e ?i ?r WHERE { VALUES ?i { wd:Q1781 wd:Q43296 wd:Q183 } OPTIONAL { ?i owl:sameAs ?r . } BIND ( COALESCE ( ?r , ?i ) AS ?e ) } } OPTIONAL { ?e wdt:P1082 ?population . } OPTIONAL { ?e p:P2046 ?areastatement . ?areastatement a wikibase:BestRank . MINUS { ?areastatement pq:P518 wd:Q187223 . } ?areastatement ps:P2046 ?area_sqkm . } };P1082;"PREFIX wikibase: <http://wikiba.se/ontology#>
PREFIX psv: <http://www.wikidata.org/prop/statement/value/>
PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?item ?itemLabel ?population ?area_km2 ?appliesTo ?appliesToLabel WHERE {
  VALUES ?item {
    wd:Q1781 wd:Q43296 wd:Q183
  }
  OPTIONAL {
    ?item rdfs:label ?itemLabel FILTER ( LANG( ?itemLabel ) = ""en"" )
  }
  OPTIONAL {
    ?item wdt:P1082 ?population
  }
  OPTIONAL {
    ?item p:P2046 ?stmt .
    ?stmt ps:P2046 ?areaValue .
    OPTIONAL {
      ?stmt pq:P518 ?appliesTo .
      ?appliesTo rdfs:label ?appliesToLabel
      FILTER ( LANG( ?appliesToLabel ) = ""en"" )
    }
    FILTER NOT EXISTS {
      ?stmt pq:P518 ?appliesToLag .
      ?appliesToLag ( wdt:P31 | wdt:P279 ) * wd:Q187223 .
    }
    ?stmt psv:P2046 ?valueNode .
    ?valueNode wikibase:quantityNormalized ?normNode .
    ?normNode wikibase:quantityAmount ?normAmount .
    BIND( ( ?normAmount / 1000000 ) AS ?area_km2 )
  }
}
ORDER BY ?item ?area_km2";P1082, P31, P279;0;P1082=population, P31=instance of, P279=subclass of;0.3333333333333333;1.0;0.5;50.0;False;0.5714285714285715
test_129;What are the distinct items that either have the Rivière Mégiscane as their mouth of the watercourse or are tributaries of watercourses that have the Rivière Mégiscane as their mouth of the watercourse?;PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT distinct ?item WHERE { BIND ( wd:Q2155719 AS ?qid ) { ?item wdt:P403 ?qid . } UNION { ?item wdt:P974 / wdt:P403 ?qid . } };P403, P974;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?item ?itemLabelEn ?itemLabelFr WHERE {
  {
    ?item wdt:P403 wd:Q2155719 .
  } UNION {
    ?watercourse wdt:P403 wd:Q2155719 .
    ?watercourse wdt:P974 ?item .
  }
  OPTIONAL {
    ?item rdfs:label ?itemLabelEn FILTER ( LANG( ?itemLabelEn ) = ""en"" )
  }
  OPTIONAL {
    ?item rdfs:label ?itemLabelFr FILTER ( LANG( ?itemLabelFr ) = ""fr"" )
  }
}
ORDER BY ?item";P403, P974;1;P403=mouth of the watercourse, P974=tributary;1.0;1.0;1.0;100.0;False;0.9411764705882353
test_130;What are the countries and their capitals for all sovereign states, excluding those where the capital has an end date? Please include the labels for both the countries and their capitals and order by country label.;"PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?country ?countryLabel ?city ?cityLabel WHERE { ?country wdt:P31 wd:Q3624078 . ?city p:P1376 ?statement . ?statement ps:P1376 ?country . FILTER NOT EXISTS { ?statement pq:P582 [] } SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"" . } } ORDER BY ?countryLabel";P31;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
SELECT ?country ?countryLabel ?capital ?capitalLabel WHERE {
  ?country wdt:P31 wd:Q3624078 .
  ?country p:P36 ?capStmt .
  ?capStmt ps:P36 ?capital .
  FILTER NOT EXISTS {
    ?capStmt pq:P582 ?endTime .
  }
  OPTIONAL {
    ?country rdfs:label ?countryLabel .
    FILTER ( LANG( ?countryLabel ) = ""en"" )
  }
  OPTIONAL {
    ?capital rdfs:label ?capitalLabel .
    FILTER ( LANG( ?capitalLabel ) = ""en"" )
  }
}
ORDER BY ?countryLabel";P31;1;P31=instance of;1.0;1.0;1.0;100.0;False;0.9678925861062464
test_131;What are the praenomen in anicent Rome, and what are their native labels (e.g. 'Octavus'), if available?;PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?praenomen ?native_label WHERE { ?praenomen wdt:P31 wd:Q1240901 . OPTIONAL { ?praenomen p:P1705 ?statement . ?statement ps:P1705 ?native_label . } };P31;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?praenomen ?praenomenLabel ?nativeLabel WHERE {
  ?praenomen wdt:P31 wd:Q1240901 .
  OPTIONAL {
    ?praenomen rdfs:label ?praenomenLabel .
    FILTER ( LANG( ?praenomenLabel ) = ""en"" )
  }
  OPTIONAL {
    ?praenomen wdt:P1705 ?nativeLabel
  }
}
ORDER BY ?praenomenLabel";P31, P1705;0;P31=instance of, P1705=native label;0.5;1.0;0.6666666666666666;66.67;False;0.9707602339181286
test_132;Who attended the University of Washington but does not have an academic degree qualifier, along with their date of birth if available? Order results in descending order by date of birth, and limit to 500 results.;PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?item ?DoB WHERE { ?item p:P69 ?statement . ?statement ps:P69 wd:Q219563 . FILTER NOT EXISTS { ?statement pq:P512 [] . } OPTIONAL { ?item wdt:P569 ?DoB . } } ORDER BY DESC ( ?DoB ) LIMIT 500;P569;"PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?person ?personLabel ?dob WHERE {
  ?person p:P69 ?pstmt .
  ?pstmt ps:P69 wd:Q219563 .
  FILTER NOT EXISTS {
    ?pstmt pq:P512 ?degree
  }
  .
  OPTIONAL {
    ?person wdt:P569 ?dob
  }
  .
  OPTIONAL {
    ?person rdfs:label ?personLabel FILTER ( LANG( ?personLabel ) = ""en"" )
  }
  .
}
ORDER BY DESC ( ?dob )
LIMIT 500";P569;1;P569=date of birth;1.0;1.0;1.0;100.0;True;1.0
test_133;What are the details of individuals who have held the position of an Italian minister, including their item ID, the specific office they held, their date of birth, place of birth, sex or gender, and the start and end times of their tenure, if available?;PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> Select ?member ?office ?dateBirth ?placeBirth ?sex ?start ?end Where { ?member p:P39 ?stat . ?stat ps:P39 / wdt:P279 * wd:Q3858501 . ?stat ps:P39 ?office . OPTIONAL { ?stat pq:P580 ?start . } OPTIONAL { ?stat pq:P582 ?end . } OPTIONAL { ?member wdt:P569 ?dateBirth . } OPTIONAL { ?member wdt:P19 ?placeBirth . } OPTIONAL { ?member wdt:P21 ?sex . } };P279, P569, P19, P21;"PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?person ?personLabel ?office ?officeLabel ?dob ?pob ?sex ?start ?end WHERE {
  ?person p:P39 ?stmt .
  ?stmt ps:P39 ?office .
  OPTIONAL {
    ?stmt pq:P580 ?start .
  }
  OPTIONAL {
    ?stmt pq:P582 ?end .
  }
  VALUES ?country {
    wd:Q38
  }
  ?office ( wdt:P17 | wdt:P1001 | wdt:P131 ) ?country .
  ?office wdt:P279 * wd:Q83307 .
  OPTIONAL {
    ?person wdt:P569 ?dob .
  }
  OPTIONAL {
    ?person wdt:P19 ?pob .
  }
  OPTIONAL {
    ?person wdt:P21 ?sex .
  }
  OPTIONAL {
    ?person rdfs:label ?personLabel FILTER ( LANG( ?personLabel ) = ""en"" )
  }
  OPTIONAL {
    ?office rdfs:label ?officeLabel FILTER ( LANG( ?officeLabel ) = ""en"" )
  }
}
LIMIT 10000";P17, P1001, P131, P279, P569, P19, P21;0;P279=subclass of, P569=date of birth, P19=place of birth, P21=sex or gender, P17=country, P1001=applies to jurisdiction, P131=located in the administrative territorial entity;0.5714285714285714;1.0;0.7272727272727273;72.73;False;0.0
test_134;Who were the people appointed by Donald Trump, and which position was this for each person?;PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wd: <http://www.wikidata.org/entity/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> SELECT ?person ?position_held { ?person p:P39 ?p39stm . ?p39stm ps:P39 ?position_held . ?p39stm pq:P748 wd:Q22686 . };;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
SELECT DISTINCT ?person ?personLabel ?position ?positionLabel WHERE {
  ?person p:P39 ?posstmt .
  ?posstmt ps:P39 ?position .
  ?posstmt pq:P748 wd:Q22686 .
  OPTIONAL {
    ?person rdfs:label ?personLabel FILTER ( LANG( ?personLabel ) = ""en"" )
  }
  OPTIONAL {
    ?position rdfs:label ?positionLabel FILTER ( LANG( ?positionLabel ) = ""en"" )
  }
}
ORDER BY ?personLabel";;1;nan=UNKNOWN;1.0;1.0;1.0;100.0;True;0.9946524064171123
test_135;"What are the errata (published corrections to previous publications) with English labels starting with ""Erratum:"" that are not referenced by any item using the ""corrigendum / erratum"" property? Also, provide their corresponding item labels (after removing the ""Erratum: "" prefix) and items, where the item labels are longer than 20 characters.";"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?errata ?errataLabel ?itemLabel ?item WHERE { ?errata wdt:P31 wd:Q1348305 . filter not exists { ?itemZ wdt:P2507 ?errata . } ?errata rdfs:label ?errataLabel . filter ( lang ( ?errataLabel ) = ""en"" ) filter ( strstarts ( ?errataLabel , ""Erratum:"" ) ) bind ( replace ( ?errataLabel , ""Erratum: "" , """" ) as ?itemLabel ) . ?item rdfs:label ?itemLabel . filter ( strlen ( ?itemLabel ) > 20 ) }";P31, P2507;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?erratum ?erratumLabel ?strippedLabel WHERE {
  ?erratum wdt:P31 wd:Q1348305 .
  ?erratum rdfs:label ?erratumLabel .
  FILTER ( LANG( ?erratumLabel ) = ""en"" ) FILTER ( STRSTARTS( ?erratumLabel , ""Erratum: "" ) ) BIND( STRAFTER( ?erratumLabel , ""Erratum: "" ) AS ?strippedLabel ) FILTER ( STRLEN( ?strippedLabel ) > 20 ) FILTER NOT EXISTS {
    ?referrer wdt:P2507 ?erratum .
  }
}
ORDER BY ?erratumLabel";P31, P2507;1;P31=instance of, P2507=corrigendum / erratum;1.0;1.0;1.0;100.0;False;0.0
test_136;"Who has the family name Krupp (the QID Q37069298) and also have ""Bertha"" somewhere in their label?";"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?person WHERE { ?person wdt:P734 wd:Q37069298 . ?person rdfs:label ?label . FILTER REGEX ( ?label , ""Bertha"" ) }";P734;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?person ?label WHERE {
  ?person wdt:P734 wd:Q37069298 .
  ?person rdfs:label ?label .
  FILTER ( CONTAINS( LCASE( STR( ?label ) ) , ""bertha"" ) )
}
ORDER BY ?person";P734;1;P734=family name;1.0;1.0;1.0;100.0;False;0.18181818181818182
test_137;What other items are owned by the owner of the merchant ship Edward John? For each item, please also include its owner, the start (if available) and end times (if available) of ownership .;PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?start ?end ?do WHERE { ?item wdt:P1830 wd:Q24027085 . ?item p:P1830 ?statement . ?statement ps:P1830 ?do . optional { ?statement pq:P580 ?start . } optional { ?statement pq:P582 ?end . } };P1830;"PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?item ?itemLabel ?owner ?ownerLabel ?start ?end WHERE {
  wd:Q24027085 wdt:P127 ?owner .
  ?item p:P127 ?ownStmt .
  ?ownStmt ps:P127 ?owner .
  OPTIONAL {
    ?ownStmt pq:P580 ?start .
  }
  OPTIONAL {
    ?ownStmt pq:P582 ?end .
  }
  FILTER ( ?item != wd:Q24027085 ) OPTIONAL {
    ?item rdfs:label ?itemLabel FILTER ( LANG( ?itemLabel ) = ""en"" )
  }
  OPTIONAL {
    ?owner rdfs:label ?ownerLabel FILTER ( LANG( ?ownerLabel ) = ""en"" )
  }
}
ORDER BY ?itemLabel";P127;0;P1830=owner of, P127=owned by;0.0;0.0;0.0;0.0;False;0.9777777777777777
test_138;What are the lighthouses and their colors in Norrköping Municipality, Baltic coast?;PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?colour2 WHERE { VALUES ?value { wd:Q40125473 } FILTER ( ?item = ?value ) ?item p:P462 ?mem . ?mem ps:P462 ?colour2 . OPTIONAL { ?mem pq:P518 ?qual . } };;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX wd: <http://www.wikidata.org/entity/>
SELECT DISTINCT ?lighthouse ?lighthouseLabelEN ?lighthouseLabelSV ?coord ?color ?colorLabel WHERE {
  ?lighthouse wdt:P31 wd:Q39715 ; wdt:P131 wd:Q504676 .
  {
    ?lighthouse wdt:P206 wd:Q545 .
  } UNION {
    ?lighthouse wdt:P706 ?feature .
    ?feature wdt:P206 wd:Q545 .
  }
  OPTIONAL {
    ?lighthouse wdt:P462 ?color .
    OPTIONAL {
      ?color rdfs:label ?colorLabel .
      FILTER ( LANG( ?colorLabel ) = ""en"" )
    }
  }
  OPTIONAL {
    ?lighthouse rdfs:label ?lighthouseLabelEN .
    FILTER ( LANG( ?lighthouseLabelEN ) = ""en"" )
  }
  OPTIONAL {
    ?lighthouse rdfs:label ?lighthouseLabelSV .
    FILTER ( LANG( ?lighthouseLabelSV ) = ""sv"" )
  }
  OPTIONAL {
    ?lighthouse wdt:P625 ?coord .
  }
}
ORDER BY ?lighthouse";P31, P131, P206, P706, P462, P625;0;nan=UNKNOWN, P31=instance of, P131=located in the administrative territorial entity, P206=located in or next to body of water, P706=located in/on physical feature, P462=color, P625=coordinate location;0.0;1.0;0.0;0.0;False;0.4615384615384615
test_139;Which poems are in the public domain, either in English or with no specified language, and do not have an audio recording?;PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item WHERE { ?item wdt:P31 wd:Q5185279 . ?item wdt:P6216 wd:Q19652 . filter not exists { ?item wdt:P989 [] . } { ?item wdt:P407 wd:Q1860 . } UNION { FILTER NOT EXISTS { ?item wdt:P407 [] . } } };P31, P6216, P989, P407;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?poem ?poemLabel WHERE {
  ?poem wdt:P31 wd:Q5185279 .
  {
    ?poem wdt:P6216 wd:Q19652 .
  } UNION {
    ?poem wdt:P275 ?lic .
    FILTER ( ?lic IN ( wd:Q19652 , wd:Q6938433 , wd:Q7257361 , wd:Q25047642 , wd:Q88088423 ) )
  }
  FILTER ( EXISTS {
    ?poem wdt:P407 wd:Q1860
  }
  || NOT EXISTS {
    ?poem wdt:P407 ?anylang
  }
  ) FILTER NOT EXISTS {
    ?poem wdt:P51 ?audiofile .
  }
  FILTER NOT EXISTS {
    ?audioItem wdt:P144 ?poem .
    ?audioItem wdt:P31 / wdt:P279 * wd:Q3302947 .
  }
  OPTIONAL {
    ?poem rdfs:label ?poemLabel .
    FILTER ( LANG( ?poemLabel ) = ""en"" )
  }
}
LIMIT 100";P31, P6216, P275, P407, P51, P144, P279;0;P31=instance of, P6216=copyright status, P989=spoken text audio, P407=language of work or name, P275=copyright license, P51=audio, P144=based on, P279=subclass of;0.4285714285714285;0.75;0.5454545454545454;54.55;False;0.0
test_140;Which periodicals have a primary language of Esperanto?;PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?a WHERE { ?a wdt:P31 / wdt:P279 * wd:Q1002697 . ?a wdt:P407 wd:Q143 . };P31, P279, P407;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?periodical ?periodicalLabel WHERE {
  ?periodical wdt:P31 / wdt:P279 * wd:Q1002697 .
  ?periodical wdt:P407 wd:Q143 .
  OPTIONAL {
    ?periodical rdfs:label ?periodicalLabel .
    FILTER ( LANG( ?periodicalLabel ) = ""en"" )
  }
}
ORDER BY ?periodicalLabel";P31, P279, P407;1;P31=instance of, P279=subclass of, P407=language of work or name;1.0;1.0;1.0;100.0;True;1.0
